property_type,property_quality,rooms,living_area,bathrooms,garden_sqm,terrace_sqm,land_area,distance_from_airport,Skiresort_distance,terrace,garden,pool,car_box,Province,City,price,land,province_median,city_median
0,0,2,90,1,1000,0,0,52,52,0,1,0,0,58,201,70000,0,220000,320000
2,0,3,150,2,0,130,0,64,73,1,0,0,0,8,8,160000,0,195000,315000
2,1,3,166,2,0,0,0,8,26,0,0,0,1,29,38,800000,0,1265000,970000
1,1,4,472,4,0,0,0,74,25,0,0,0,1,70,2460,853070,0,84500,853070
2,0,3,118,2,0,0,0,39,72,0,0,0,0,19,137,300000,0,500000,495000
0,0,6,650,1,0,0,10000,80,7,0,0,0,0,44,425,330000,1,550000,330000
0,0,4,490,3,5000,0,15370,31,17,0,1,0,0,52,847,1350000,1,390000,491345
0,0,2,120,2,205,0,0,18,23,0,1,0,0,61,1362,140000,0,110000,195000
2,0,3,115,2,0,0,0,16,41,0,0,0,0,18,2461,430000,0,639000,430000
2,0,2,105,1,0,0,0,37,42,0,0,0,0,21,44,130000,0,290000,220000
2,0,2,170,2,0,0,0,24,54,0,0,0,0,56,116,1750000,0,385000,425000
7,1,5,420,4,1,0,0,56,460,0,1,0,0,11,2462,390000,0,648500,390000
0,0,3,187,3,0,0,0,36,38,0,0,0,0,40,2463,250000,0,432500,250000
0,0,2,350,1,0,0,1,50,64,0,0,0,0,63,2387,250000,1,185000,250000
2,0,3,110,2,0,0,0,15,2,0,0,0,0,92,1579,419000,0,489500,432000
0,0,6,180,2,100,0,0,76,22,0,1,0,0,13,757,140000,0,380000,160000
0,0,5,600,5,3000,0,0,83,29,0,1,0,0,13,219,800000,0,380000,1285000
2,0,2,159,2,0,0,0,17,25,0,0,0,0,72,480,285000,0,349000,594000
7,1,2,65,1,250,0,0,70,18,0,1,0,0,28,68,80000,0,161000,175000
0,4,2,95,1,0,0,0,54,65,0,0,0,0,51,1514,354277,0,141500,160000
0,1,5,300,4,0,0,0,84,8,0,0,1,0,44,265,598000,0,550000,400000
0,0,5,420,7,0,0,20000,70,77,0,0,0,0,8,295,700000,1,195000,210000
0,1,4,217,2,90,0,0,5,57,0,1,0,0,56,566,720000,0,385000,409500
0,1,6,277,2,0,0,0,31,16,0,0,0,0,25,785,160000,0,120000,160000
0,0,4,220,4,2000,300,3000,40,57,1,1,0,0,77,290,1350000,1,267000,329500
2,0,2,77,1,0,0,0,37,8,0,0,0,0,4,82,350000,0,649000,795000
2,5,2,115,1,0,0,0,19,89,0,0,0,0,12,190,1100000,0,420000,322500
0,0,4,194,1,0,2,200,19,13,1,0,0,0,27,2464,90000,1,770000,135000
0,0,3,120,1,0,0,340,30,25,0,0,0,0,1,524,58000,1,640000,150000
0,0,3,140,2,0,0,0,64,13,0,0,0,0,59,468,85000,0,210000,99000
0,0,6,350,4,0,0,5100,27,9,0,0,0,0,61,1564,465000,1,110000,792668
2,0,3,182,2,350,0,0,17,37,0,1,0,0,52,792,490000,0,390000,490000
0,0,2,164,1,4000,0,150000,39,19,0,1,0,0,63,534,140000,1,185000,95000
0,1,3,100,3,500,25,0,69,32,1,1,0,0,79,975,419900,0,490000,324900
2,0,3,90,2,0,0,0,40,56,0,0,0,0,77,1279,50000,0,267000,295000
0,0,6,450,5,800,0,1,28,31,0,1,0,0,1,303,950000,1,640000,1100000
0,0,3,430,3,2300,25,1,25,35,1,1,0,0,1,476,990000,1,640000,1050000
1,1,3,280,3,0,0,0,17,8,0,0,0,1,11,2385,550000,0,648500,549500
2,1,3,107,2,0,0,0,20,182,0,0,0,1,35,2465,157000,0,345000,157000
0,0,5,340,3,2000,0,0,109,43,0,1,0,0,44,817,560000,0,550000,662500
2,1,5,320,3,0,0,0,23,18,0,0,0,0,49,357,1150000,0,795000,715000
0,0,2,90,1,0,0,5000,36,150,0,0,0,0,35,529,295000,1,345000,372500
0,0,4,600,4,0,0,0,3,104,0,0,0,0,12,134,1490000,0,420000,750000
0,0,3,90,2,0,0,0,23,20,0,0,0,0,11,356,590000,0,648500,590000
0,0,5,977,7,0,0,34215,35,24,0,0,0,0,60,965,1200000,1,400000,395000
2,1,5,250,3,0,0,0,37,42,0,0,0,1,21,44,420000,0,290000,220000
0,0,4,400,5,0,0,40000,35,22,0,0,0,0,60,1424,580000,1,400000,580000
1,1,4,680,5,5,0,0,31,18,0,1,1,0,21,367,1590000,0,290000,665000
1,1,4,387,2,4,0,0,42,32,0,1,0,0,63,1544,270000,0,185000,275000
2,0,3,155,2,0,0,0,5,30,0,0,0,0,30,39,1100000,0,980000,1425000
0,0,3,328,3,1282,180,0,80,27,1,1,0,0,13,984,1500000,0,380000,395000
0,0,3,346,2,0,0,0,47,44,0,0,0,0,25,824,139000,0,120000,100000
0,0,4,370,4,4000,0,0,43,178,0,1,0,0,43,2466,730000,0,230000,730000
0,0,2,130,1,4800,0,4800,39,17,0,1,0,0,63,534,65000,1,185000,95000
2,0,2,80,2,0,0,0,31,33,0,0,0,0,52,164,120000,0,390000,250000
1,1,3,153,2,3,0,0,22,12,0,1,1,0,32,1302,750000,0,584500,550000
0,5,3,200,2,1,0,0,65,11,0,1,0,0,23,279,130000,0,181500,130000
0,1,5,270,3,0,0,0,31,33,0,0,0,0,52,164,240000,0,390000,250000
2,0,2,110,1,0,0,0,53,27,0,0,0,0,64,1621,125000,0,250000,102500
2,0,4,130,2,0,0,0,46,26,0,0,0,0,21,236,150000,0,290000,315000
0,0,2,67,1,0,0,0,73,76,0,0,0,0,80,399,39000,0,139500,160000
2,0,2,100,1,0,0,0,16,0,0,0,0,0,39,479,108900,0,199900,175000
0,0,4,120,0,0,0,0,20,25,0,0,0,0,16,2467,45000,0,200000,45000
2,0,2,55,1,0,0,0,64,113,0,0,0,0,8,1748,139000,0,195000,279000
0,0,2,79,1,0,5,0,30,3,1,0,0,0,17,2468,80000,0,550000,80000
2,4,3,150,2,0,0,0,46,12,0,0,0,0,1,577,80000,0,640000,179010
2,1,2,70,1,0,22,0,61,8,1,0,0,0,4,640,79000,0,649000,185000
0,0,4,160,2,500,44,0,78,14,1,1,0,0,3,1246,70000,0,85000,65000
1,1,7,520,7,0,0,0,49,25,0,0,1,0,19,594,4150000,0,500000,550000
2,0,3,147,2,0,0,0,30,15,0,0,0,0,25,398,139999,0,120000,126000
0,0,2,60,1,1200,0,0,70,28,0,1,0,0,61,923,125000,0,110000,72000
0,0,2,270,2,0,0,1,66,34,0,0,0,0,61,2469,165000,1,110000,165000
0,0,3,755,2,3395,0,0,32,22,0,1,0,0,52,709,410000,0,390000,1950000
2,1,2,90,2,0,0,0,4,27,0,0,0,1,22,111,359000,0,475000,251928
1,1,5,330,5,0,200,0,42,6,1,0,0,1,6,1409,1200000,0,610000,450000
2,1,2,85,1,63,0,0,37,40,0,1,0,0,21,44,65000,0,290000,220000
2,1,2,85,1,0,0,0,6,104,0,0,0,0,12,269,252000,0,420000,430000
2,0,3,126,3,0,0,0,27,11,0,0,0,0,39,1814,235000,0,199900,217000
2,1,5,200,2,0,0,0,14,15,0,0,0,1,25,654,139000,0,120000,134000
2,1,2,85,2,0,0,0,39,9,0,0,0,0,19,137,216000,0,500000,495000
0,0,5,306,2,1000,12,0,26,19,1,1,0,0,22,2470,420000,0,475000,420000
0,0,6,508,6,0,0,1,82,25,0,0,0,0,13,126,1050000,1,380000,695000
2,0,2,88,1,0,0,0,8,44,0,0,0,0,50,145,680000,0,982500,1050000
1,1,5,221,3,0,0,0,63,36,0,0,0,0,19,122,240000,0,500000,276000
2,0,3,233,2,100,0,0,31,33,0,1,0,0,52,164,150000,0,390000,250000
0,0,5,190,2,0,0,770,48,67,0,0,0,0,63,771,38000,1,185000,185000
0,4,3,261,2,550,0,0,50,35,0,1,0,1,56,1241,195000,0,385000,2880766
0,0,3,150,3,0,0,1150,96,157,0,0,0,0,43,451,630000,1,230000,200000
0,3,3,180,2,0,0,0,58,12,0,0,0,1,71,2471,100000,0,149900,100000
0,1,4,300,4,1,0,0,41,30,0,1,0,0,40,1612,800000,0,432500,198000
0,0,2,61,2,0,0,0,73,77,0,0,0,0,80,399,69000,0,139500,160000
2,0,3,126,2,0,0,0,48,59,0,0,0,0,8,180,87000,0,195000,192500
0,0,4,168,2,0,0,3352,64,56,0,0,0,0,73,2472,165000,1,199000,165000
0,0,5,230,2,0,0,1,94,160,0,0,0,0,43,95,270000,1,230000,260000
0,0,2,70,1,0,0,0,64,10,0,0,0,0,28,34,65000,0,161000,142500
2,1,2,115,2,0,0,0,58,53,0,0,0,0,94,795,45000,0,430000,80000
0,0,2,120,2,0,0,1000,51,129,0,0,0,0,42,278,130000,1,209500,250000
0,4,4,90,0,0,0,0,38,3,0,0,0,0,17,862,129000,0,550000,620000
0,0,4,360,3,0,0,16000,34,16,0,0,0,0,5,800,395000,1,245000,160000
0,4,2,290,1,542,0,0,30,26,0,1,0,1,39,2473,150000,0,199900,155000
0,0,6,490,4,0,0,0,50,47,0,0,0,0,58,420,330000,0,220000,314000
2,0,2,74,1,0,0,0,3,30,0,0,0,0,30,1595,240000,0,980000,265000
2,0,2,90,1,0,0,0,23,24,0,0,0,0,88,2474,130000,0,460000,130000
2,1,2,90,1,0,0,0,15,35,0,0,0,0,57,2475,157000,0,245000,157000
1,1,3,140,2,0,0,0,37,11,0,0,0,1,19,289,548000,0,500000,309000
0,0,3,182,3,0,0,0,28,9,0,0,0,0,30,715,450000,0,980000,815000
0,0,5,700,2,0,0,0,90,32,0,0,0,0,44,344,280000,0,550000,390000
0,1,2,110,2,900,0,0,18,68,0,1,0,0,38,282,290000,0,650000,780000
0,0,10,590,8,0,0,8000,62,16,0,0,0,0,19,232,2400000,1,500000,900000
0,0,6,540,4,0,0,0,35,10,0,0,0,0,4,82,2500000,0,649000,795000
0,0,3,250,3,0,0,0,32,34,0,0,0,0,1,101,1500000,0,640000,1300000
2,0,2,130,2,0,0,0,48,59,0,0,0,0,8,180,92000,0,195000,192500
2,0,6,175,2,0,0,0,46,23,0,0,0,0,21,236,130000,0,290000,315000
0,0,6,250,6,1200,0,0,22,20,0,1,0,0,30,1023,1050000,0,980000,385000
0,3,2,166,2,180,0,0,35,58,0,1,0,0,21,2026,195000,0,290000,295000
2,0,2,60,1,0,0,0,19,89,0,0,0,0,12,190,210000,0,420000,322500
0,0,5,300,3,0,0,130000,31,24,0,0,0,0,18,2476,690000,1,639000,690000
0,0,4,380,5,0,0,0,72,28,0,0,0,0,24,106,480000,0,190000,177500
2,0,2,70,1,0,0,0,75,22,0,0,0,0,87,1365,39000,0,97500,40000
0,0,2,116,1,4100,0,4100,25,39,0,1,0,0,21,152,390000,1,290000,297500
0,0,2,100,1,300,0,300,55,13,0,1,0,0,1,501,80000,1,640000,95000
2,0,3,152,2,0,0,0,68,55,0,0,0,0,63,1484,75000,0,185000,69500
2,0,3,120,2,0,0,0,18,32,0,0,0,0,1,1,800000,0,640000,880000
2,0,3,210,3,0,0,0,15,42,0,0,0,0,46,79,1800000,0,750000,1190000
0,0,3,104,2,0,0,16386,39,146,0,0,0,0,35,89,98000,1,345000,340000
0,0,4,204,4,1350,0,0,23,11,0,1,0,0,32,796,1285000,0,584500,493753
7,3,5,500,6,3,0,0,28,18,0,1,0,1,69,2477,4500000,0,535000,4500000
2,0,4,140,2,0,80,0,15,41,1,0,0,0,46,79,680000,0,750000,1190000
0,0,3,200,3,1000,0,0,26,31,0,1,0,0,1,141,610000,0,640000,582500
0,0,6,250,2,0,0,0,51,7,0,0,0,0,15,930,100000,0,200000,186500
0,3,2,80,2,0,16,0,23,31,1,0,0,0,9,405,88000,0,270000,120000
7,4,3,225,1,2,0,0,64,90,0,1,0,1,8,8,175000,0,195000,315000
0,5,3,250,3,500,0,0,49,31,0,1,0,0,23,1192,240000,0,181500,200000
0,1,6,590,6,0,0,0,27,50,0,0,1,1,73,1120,600000,0,199000,600000
2,1,3,120,2,0,0,0,15,17,0,0,0,1,25,702,200000,0,120000,93000
2,0,3,112,2,0,0,0,37,42,0,0,0,0,21,44,119000,0,290000,220000
0,0,2,256,4,880,0,0,46,49,0,1,0,0,40,138,950000,0,432500,780000
2,0,2,125,1,0,0,0,7,6,0,0,0,0,25,393,140000,0,120000,137000
0,0,3,135,2,1000,0,1000,49,141,0,1,0,0,62,333,1300000,1,447500,490000
0,0,4,75,1,0,0,0,4,15,0,0,0,0,25,223,225000,0,120000,120000
2,0,3,70,2,0,35,0,40,57,1,0,0,0,77,290,190000,0,267000,329500
0,0,3,141,3,0,0,30000,88,42,0,0,0,0,44,422,550000,1,550000,1250000
1,1,5,400,6,5,0,0,62,48,0,1,0,1,14,2440,470000,0,320000,605000
0,0,2,80,2,0,36,0,74,24,1,0,0,0,13,2028,98000,0,380000,157500
0,0,3,300,1,0,0,32000,55,70,0,0,0,0,73,2052,95000,1,199000,182500
0,1,3,108,2,0,0,0,27,26,0,0,0,0,9,200,89000,0,270000,330000
0,1,2,160,2,0,0,0,62,33,0,0,0,0,64,1298,59000,0,250000,249000
0,0,3,215,3,0,0,0,82,28,0,0,0,0,13,126,1300000,0,380000,695000
0,0,4,300,0,0,0,1,73,77,0,0,0,0,80,399,180000,1,139500,160000
2,1,3,100,2,0,0,0,10,14,0,0,0,1,25,868,170000,0,120000,186764
2,1,2,95,2,0,0,0,72,18,0,0,0,0,13,896,88000,0,380000,129000
0,3,3,160,1,0,20,0,79,30,1,0,0,0,13,518,169000,0,380000,365000
1,1,2,150,2,1,0,0,25,85,0,1,0,0,12,127,450000,0,420000,360000
2,0,3,154,2,0,0,0,53,4,0,0,0,0,4,305,800000,0,649000,782500
2,0,2,70,2,0,0,0,31,4,0,0,0,0,16,2478,114000,0,200000,114000
0,0,5,820,6,40,120,580,21,27,1,1,0,0,88,2384,430000,1,460000,359500
0,4,2,110,1,9,0,0,88,31,0,1,0,1,41,911,47000,0,135000,90000
0,0,3,270,1,0,100,4000,53,140,1,0,0,0,35,255,600000,1,345000,480000
2,0,4,450,6,0,0,0,5,30,0,0,0,0,30,39,12000000,0,980000,1425000
0,0,9,700,4,0,0,0,17,27,0,0,0,0,1,1,3480000,0,640000,880000
2,0,3,97,1,0,0,0,4,15,0,0,0,0,25,223,135000,0,120000,120000
0,0,2,558,2,0,0,32,53,38,0,0,0,0,58,201,2300000,1,220000,320000
0,0,4,260,4,0,0,1,42,33,0,0,0,0,19,220,820000,1,500000,999000
0,0,10,348,0,0,0,80325,45,21,0,0,0,0,16,18,150000,1,200000,145000
2,0,7,230,0,0,0,0,37,43,0,0,0,0,36,1051,430000,0,370000,450000
1,2,4,330,4,770,0,0,21,12,0,1,1,1,11,1066,1590000,0,648500,1592500
0,0,5,300,3,2500,150,0,84,33,1,1,0,0,13,206,695000,0,380000,285000
0,0,4,246,3,0,0,1,35,124,0,0,0,0,62,306,470000,1,447500,595000
1,1,5,398,4,0,0,0,17,33,0,0,1,1,1,1,1260000,0,640000,880000
0,0,3,208,2,0,0,1,22,28,0,0,0,0,8,437,198000,1,195000,106500
0,0,3,178,2,0,0,0,84,92,0,0,0,0,8,71,55000,0,195000,150000
2,0,2,107,1,800,0,0,67,13,0,1,0,0,7,2058,55000,0,357500,90000
2,0,2,160,3,0,0,0,82,28,0,0,0,0,13,126,800000,0,380000,695000
0,0,4,650,6,0,0,0,46,25,0,0,0,0,21,236,1480000,0,290000,315000
0,0,3,130,2,0,0,0,87,27,0,0,0,0,87,745,210000,0,97500,210000
2,0,3,120,1,0,0,0,37,25,0,0,0,0,59,2479,180000,0,210000,180000
0,0,2,280,1,0,0,290000,57,26,0,0,0,0,69,2480,240000,1,535000,240000
0,1,3,130,2,110,0,0,83,30,0,1,0,0,13,206,315000,0,380000,285000
2,4,2,60,1,0,0,0,61,16,0,0,0,0,79,483,59000,0,490000,59000
0,0,2,100,1,0,0,0,42,12,0,0,0,0,1,15,139000,0,640000,300000
2,0,4,320,3,0,0,0,27,22,0,0,0,0,60,754,1200000,0,400000,495000
0,0,2,700,2,0,0,60000,37,23,0,0,0,0,16,1716,290000,1,200000,194000
2,0,2,70,1,0,0,0,52,6,0,0,0,0,4,61,750000,0,649000,680000
0,0,5,230,3,1000,0,5000,12,5,0,1,0,0,39,2154,470000,1,199900,327500
2,0,2,82,2,0,0,0,5,30,0,0,0,0,30,39,840000,0,980000,1425000
0,4,3,110,1,0,0,0,54,17,0,0,0,0,79,2481,99000,0,490000,99000
2,4,2,58,1,0,24,0,77,25,1,0,0,0,13,45,145000,0,380000,290000
0,0,3,120,2,0,0,0,45,6,0,0,0,0,34,2482,60000,0,340000,60000
0,0,3,113,3,500,26,0,54,55,1,1,0,0,38,280,550000,0,650000,775000
2,0,3,100,2,0,0,0,57,16,0,0,0,0,19,359,195000,0,500000,460250
0,0,5,370,3,0,100,0,16,172,1,0,0,0,35,1639,188000,0,345000,211500
2,0,3,100,2,0,0,0,41,47,0,0,0,0,8,652,65000,0,195000,45000
0,3,3,200,1,1,5,0,27,53,1,1,0,1,21,1053,109000,0,290000,227500
1,1,3,90,1,0,0,0,49,45,0,0,0,0,25,824,3313528,0,120000,100000
1,1,3,250,3,1,30,0,91,24,1,1,0,0,44,131,820000,0,550000,480000
0,1,5,280,4,0,0,0,0,43,0,0,1,0,21,44,720000,0,290000,220000
2,0,2,68,1,0,0,0,7,59,0,0,0,0,56,566,395000,0,385000,409500
1,1,4,600,6,7,50,0,35,40,1,1,1,0,21,184,2400000,0,290000,1537500
0,0,6,660,3,2000,0,0,34,26,0,1,0,0,60,1424,340000,0,400000,580000
0,0,5,186,2,1000,0,0,45,31,0,1,0,0,59,350,125000,0,210000,195000
0,0,2,246,2,1250,30,0,21,35,1,1,0,0,21,152,178000,0,290000,297500
0,0,4,210,4,0,0,0,64,73,0,0,0,0,8,8,590000,0,195000,315000
0,1,3,300,2,0,0,0,78,26,0,0,0,0,41,786,250000,0,135000,110000
0,0,3,215,3,230,0,0,29,57,0,1,0,0,50,2483,518000,0,982500,518000
7,4,7,780,3,500,0,0,88,9,0,1,0,0,41,1316,265000,0,135000,190526
0,0,2,80,1,0,0,7000,46,140,0,0,0,0,35,529,110000,1,345000,372500
0,0,3,158,2,295,0,80,64,52,0,1,0,0,73,1146,114000,1,199000,139000
0,0,4,155,4,0,0,0,37,35,0,0,0,0,21,44,980000,0,290000,220000
0,0,3,170,3,0,0,595,49,25,0,0,0,0,28,1889,590000,1,161000,925000
0,0,3,140,5,0,0,0,53,43,0,0,0,0,58,201,330000,0,220000,320000
0,0,5,193,1,0,0,0,39,8,0,0,0,0,17,2065,50000,0,550000,370000
1,5,4,233,4,370,0,0,35,35,0,1,0,0,1,72,3450000,0,640000,2500000
0,0,6,585,6,0,0,1,36,55,0,0,0,0,21,73,2500000,1,290000,230000
2,0,2,70,1,0,0,0,25,45,0,0,0,0,21,152,65000,0,290000,297500
0,0,4,430,2,0,0,10000,59,31,0,0,0,0,52,549,370000,1,390000,275000
0,0,6,300,4,0,0,10000,21,29,0,0,0,0,1,1,1500000,1,640000,880000
0,0,7,245,8,3000,0,0,46,12,0,1,0,0,1,577,3000000,0,640000,179010
2,0,3,90,1,0,0,0,30,15,0,0,0,0,25,506,49000,0,120000,102500
2,0,2,87,2,0,0,0,39,9,0,0,0,0,19,137,295000,0,500000,495000
0,4,2,120,2,0,0,0,73,77,0,0,0,1,80,399,99000,0,139500,160000
1,1,4,281,4,2,0,0,38,9,0,1,0,0,4,1517,5692094,0,649000,415000
2,0,2,60,1,0,0,0,61,31,0,0,0,0,79,2034,75000,0,490000,149000
2,0,2,85,2,0,0,0,8,40,0,0,0,0,68,1025,245000,0,395000,275000
0,0,2,120,1,60,15,0,28,23,1,1,0,0,1,497,160000,0,640000,110000
1,1,3,286,4,0,0,0,23,17,0,0,0,0,49,357,998000,0,795000,715000
0,1,6,300,5,0,0,0,143,17,0,0,0,1,0,971,170000,0,247000,165000
2,0,3,110,2,110,0,0,43,34,0,1,0,0,21,94,149000,0,290000,399000
0,1,3,153,2,0,0,0,17,390,0,0,0,0,39,479,249000,0,199900,175000
2,0,3,129,1,0,0,0,29,9,0,0,0,0,0,2484,230000,0,247000,439500
2,0,2,65,1,0,0,0,12,28,0,0,0,0,22,2485,69000,0,475000,69000
0,0,3,243,2,0,0,1,68,32,0,0,0,0,19,118,1450000,1,500000,432500
0,0,10,312,2,950,0,0,50,43,0,1,0,0,73,2486,120000,0,199000,120000
2,5,2,120,2,0,0,0,52,30,0,0,0,0,86,946,290000,0,447000,850000
0,0,7,881,5,2000,50,8000,27,22,1,1,0,0,68,458,1800000,1,395000,755000
0,0,2,115,2,0,0,0,84,93,0,0,0,0,8,71,70000,0,195000,150000
2,0,2,80,1,0,0,0,8,34,0,0,0,0,22,111,219000,0,475000,251928
0,0,2,53,1,0,0,0,77,13,0,0,0,0,64,2487,55000,0,250000,55000
0,0,2,150,2,0,0,0,76,25,0,0,0,0,41,1319,250000,0,135000,220000
2,0,2,70,1,0,0,0,28,54,0,0,0,0,56,2488,235000,0,385000,240000
0,0,2,115,2,140,0,140,49,20,0,1,0,0,54,2489,225000,1,85000,225000
1,4,12,980,6,6,0,0,40,9,0,1,0,0,49,2490,3890000,0,795000,3890000
0,4,6,190,2,20,10,0,40,10,1,1,0,0,1,35,65000,0,640000,140000
0,4,3,400,3,0,0,0,61,57,0,0,0,1,14,2057,198000,0,320000,348500
1,1,3,539,3,600,0,0,45,41,0,1,0,1,86,2491,419000,0,447000,419000
2,0,3,90,1,0,0,0,60,7,0,0,0,0,4,561,200000,0,649000,275000
2,0,5,251,2,0,0,0,99,55,0,0,0,0,44,1445,180000,0,550000,330000
0,0,2,93,2,0,0,0,47,136,0,0,0,0,12,13,240000,0,420000,365000
0,1,3,110,2,2,0,0,68,21,0,1,0,1,28,1671,160000,0,161000,299000
0,0,14,950,0,0,50,6000,54,49,1,0,0,0,73,959,280000,1,199000,128000
2,0,2,75,1,0,4,0,17,32,1,0,0,0,1,1,320000,0,640000,880000
0,0,5,410,5,1000,0,1,22,124,0,1,0,0,12,157,1050000,1,420000,1290000
0,0,3,70,1,0,0,0,67,48,0,0,0,0,87,1092,200000,0,97500,495000
0,4,2,129,2,0,0,0,15,39,0,0,0,0,46,79,445000,0,750000,1190000
2,0,2,85,2,0,0,0,28,48,0,0,0,0,46,2492,160000,0,750000,212500
0,0,2,100,2,500,0,0,108,35,0,1,0,0,53,266,490000,0,104000,90000
2,0,3,100,3,0,150,0,31,51,1,0,0,0,48,740,1150000,0,480000,550000
2,0,2,70,1,0,0,0,84,34,0,0,0,0,13,206,275000,0,380000,285000
0,0,3,570,3,0,0,1,20,26,0,0,0,0,27,697,1790000,1,770000,632500
1,3,3,160,2,1,0,0,136,30,0,1,1,0,0,312,220000,0,247000,257000
2,0,2,77,1,67,0,0,18,32,0,1,0,0,68,198,340000,0,395000,375000
2,0,3,160,3,0,0,0,3,100,0,0,0,0,12,134,790000,0,420000,750000
2,0,2,70,1,0,0,0,9,35,0,0,0,0,29,1935,110000,0,1265000,145000
0,0,10,300,10,0,0,1,37,36,0,0,0,0,21,44,800000,1,290000,220000
1,1,4,300,3,1,0,0,33,870,0,1,0,1,17,1004,850000,0,550000,1170000
0,1,3,175,3,0,0,0,64,17,0,0,0,0,24,1504,280000,0,190000,190000
0,0,5,219,3,500,0,500,60,51,0,1,0,0,58,299,170000,1,220000,245000
2,0,2,83,2,0,0,0,35,10,0,0,0,0,4,82,420000,0,649000,795000
0,0,4,165,1,30,0,0,36,6,0,1,0,0,11,2493,42000,0,648500,42000
0,0,3,112,2,170,0,0,50,48,0,1,0,0,40,900,200000,0,432500,389500
2,1,2,77,1,0,0,0,11,20,0,0,0,0,22,111,280000,0,475000,251928
0,0,4,265,2,0,0,0,28,26,0,0,0,0,45,76,155000,0,215000,220000
0,0,6,179,2,0,0,0,48,57,0,0,0,0,8,180,205000,0,195000,192500
2,0,2,70,1,0,200,0,6,88,1,0,0,0,26,799,105000,0,430000,425000
0,1,4,400,3,2,0,0,65,11,0,1,0,1,28,177,420000,0,161000,179500
2,0,3,160,2,0,0,0,53,56,0,0,0,0,80,1744,119000,0,139500,70000
0,0,3,211,1,0,0,0,68,32,0,0,0,0,19,118,230000,0,500000,432500
2,0,2,116,1,0,0,0,69,7,0,0,0,0,24,980,99000,0,190000,139000
0,0,3,84,2,400,0,0,31,161,0,1,0,0,35,529,310000,0,345000,372500
2,5,3,98,2,0,0,0,28,11,0,0,0,1,27,226,1100000,0,770000,1275000
1,1,3,117,2,0,0,0,135,32,0,0,0,0,0,312,350000,0,247000,257000
2,0,2,60,1,0,0,0,50,8,0,0,0,0,7,2410,254000,0,357500,308000
0,0,7,300,3,0,0,45000,64,89,0,0,0,0,8,8,320000,1,195000,315000
2,0,2,120,2,0,0,0,45,47,0,0,0,0,84,2494,127000,0,370000,127000
0,0,5,250,3,0,0,1,54,12,0,0,0,0,1,55,650000,1,640000,250000
2,0,3,180,2,0,0,0,16,171,0,0,0,0,35,1639,139000,0,345000,211500
0,0,2,250,4,0,0,0,29,27,0,0,0,0,52,1954,380000,0,390000,287500
0,0,4,300,3,0,0,15000,21,31,0,0,0,0,1,187,875000,1,640000,800000
7,1,7,680,8,0,0,0,22,36,0,0,0,1,101,2495,2000000,0,215000,2000000
0,1,3,264,2,400,0,0,51,65,0,1,0,1,63,2387,148000,0,185000,250000
0,0,4,380,4,2000,0,6000,56,15,0,1,0,0,41,2496,490000,1,135000,490000
2,0,2,116,1,50,0,0,32,15,0,1,0,0,6,2497,120000,0,610000,120000
2,0,2,150,2,0,0,0,43,29,0,0,0,0,28,215,1100000,0,161000,514500
0,0,4,219,2,0,0,1,62,93,0,0,0,0,42,1644,280000,1,209500,155000
0,0,2,92,2,0,0,0,70,36,0,0,0,0,83,438,100000,0,137500,104000
0,0,4,140,2,0,0,1,61,28,0,0,0,0,40,835,390000,1,432500,395000
2,0,3,120,1,0,0,0,12,11,0,0,0,0,25,573,110000,0,120000,235000
0,0,2,108,2,0,0,0,55,43,0,0,0,0,25,342,45000,0,120000,73577
0,0,3,200,2,0,0,2000,20,62,0,0,0,0,55,360,380000,1,165000,260000
0,0,2,116,1,0,0,0,28,42,0,0,0,0,8,296,95000,0,195000,106500
0,0,7,310,3,0,0,0,37,43,0,0,0,0,21,44,320000,0,290000,220000
1,1,9,500,5,1,50,0,83,30,1,1,1,1,13,406,1050000,0,380000,350000
1,1,3,480,5,7,0,0,83,24,0,1,0,0,0,2498,2000000,0,247000,2000000
0,0,5,300,5,1800,0,4900,67,24,0,1,0,0,23,1535,650000,1,181500,230000
0,0,3,160,1,0,0,3000,33,30,0,0,0,0,36,56,110000,1,370000,198000
2,5,2,85,2,0,0,0,22,22,0,0,0,1,11,356,550000,0,648500,590000
0,0,10,594,7,0,0,30170,58,42,0,0,0,0,40,302,3800000,1,432500,890000
2,0,3,127,2,0,0,0,9,105,0,0,0,0,62,156,390000,0,447500,405000
0,0,4,240,4,0,0,0,3,185,0,0,0,0,35,722,1000000,0,345000,224772
0,0,6,255,4,0,0,1000,30,41,0,0,0,0,30,1583,530000,1,980000,395000
0,0,14,270,1,97,0,183,25,109,0,1,0,0,9,1214,135000,1,270000,202500
0,0,3,260,2,5000,0,0,63,13,0,1,0,0,41,628,280000,0,135000,268000
0,0,5,420,4,0,0,0,53,3,0,0,0,0,98,2499,350000,0,720000,350000
2,0,3,165,2,0,0,0,52,7,0,0,0,0,4,61,1040000,0,649000,680000
2,0,2,64,1,0,0,0,4,13,0,0,0,0,25,223,67000,0,120000,120000
2,0,3,110,3,0,0,0,85,30,0,0,0,0,13,14,420000,0,380000,645000
0,0,2,95,1,0,0,8000,31,155,0,0,0,0,35,529,375000,1,345000,372500
0,0,4,370,3,2200,60,0,71,38,1,1,0,0,58,952,550000,0,220000,160000
